id_alignrec,degree_alignrec,id_anchor,degree_anchor,id_alignrec_anchor,degree_alignrec_anchor
4623,200,2968,200,2852,200
4624,200,2901,200,2955,56
4625,106,2946,95,2851,98
4627,59,2981,131,2849,200
4628,200,2952,200,2845,200
4629,65,2958,200,2844,48
4630,200,2957,200,2843,200
4632,138,2956,136,2903,83
4720,200,2955,56,2905,146
4675,176,2954,200,2981,131
4677,200,2953,200,2954,200
4751,200,2951,200,2960,200
4725,200,2960,200,2959,200
4731,200,2950,200,2958,200
4730,200,2949,200,2957,200
4729,200,2948,93,2956,136
4728,200,2947,200,2953,200
4727,156,2945,116,2976,120
4726,200,2969,200,2962,200
4724,200,2959,200,2952,200
4733,200,2961,200,2951,200
4723,200,2942,200,2950,200
4722,167,2973,200,2949,200
4612,94,2979,200,2948,93
4597,43,2978,200,2947,200
4598,28,2977,200,2961,200
4599,37,2976,120,2963,165
4674,101,2975,127,2945,116
4673,78,2974,200,2973,200
4672,200,2972,200,2979,200
4671,72,2962,200,2978,200
4670,200,2971,200,2977,200
4669,182,2970,82,3724,200
4666,78,2878,200,3723,200
4658,200,2871,151,3722,200
4665,200,3295,200,3615,200
4663,159,3639,193,3623,200
4662,200,3614,63,3631,200
4661,200,3624,121,3630,200
4660,100,3612,200,3628,200
4659,200,3611,200,3627,200
4636,111,3610,200,3626,200
4635,200,3609,200,3625,200
4634,200,3608,200,3622,200
4604,186,3607,200,3633,198
4611,200,3623,200,3620,200
4610,200,3625,200,3619,200
4609,200,3642,200,3618,200
4608,154,3635,200,3617,200
4607,200,3641,200,3616,200
4605,200,3640,186,3632,200
4603,200,3638,200,3651,200
4633,168,3617,200,3634,200
4602,107,3637,190,3650,200
4601,139,3636,200,3643,200
4600,200,3634,200,3649,200
4721,200,3626,200,3648,200
4719,50,3633,198,3647,200
5123,200,3632,200,3646,199
4708,192,3631,200,3645,200
4682,200,3630,200,3644,200
4681,92,3628,200,3642,200
4680,200,3627,200,3635,200
4697,151,3681,200,3641,200
4698,200,3683,200,3640,186
4699,178,3684,200,3639,193
4700,200,3733,200,3765,200
4701,200,3616,200,3653,200
4702,200,3618,200,3637,190
4703,200,3739,64,3672,200
4704,200,3676,200,3668,186
4705,200,3652,200,3667,200
4706,200,3651,200,3666,200
4707,200,3650,200,3665,200
4709,200,3649,200,3664,200
4718,200,3648,200,3660,200
4710,163,3647,200,3671,200
4711,200,3662,200,3659,200
4712,182,3664,200,3658,200
4713,95,3644,200,3657,200
4911,200,3674,200,3656,188
4912,200,3680,200,3655,200
4914,125,3679,200,3654,200
5124,48,3678,200,3670,200
5130,142,3677,200,3652,200
5129,200,3675,200,3674,200
5128,200,3619,200,3681,200
5127,200,3672,200,3689,200
5126,200,3665,200,3688,200
5125,44,3671,200,3686,200
4683,200,3670,200,3685,200
4684,200,3669,200,3684,200
4685,200,3668,186,3683,200
4714,200,3667,200,3680,200
4732,106,3666,200,3673,200
4734,200,3646,199,3679,200
4678,200,3643,200,3678,200
4744,200,3760,200,3677,200
4750,200,3615,200,3676,200
4749,37,3622,200,3675,200
4748,200,3620,200,3638,200
4747,76,3740,200,3636,200
4746,200,3737,198,3721,200
4745,176,3296,200,3698,200
4743,200,3704,135,3750,199
4735,200,3699,200,3730,200
4742,200,3698,200,3729,147
4741,200,3697,200,3728,200
4740,200,3696,105,3702,162
4738,200,3694,200,3708,200
4737,105,3720,200,3707,200
4736,38,3693,200,3706,166
4717,200,3692,200,3705,200
4716,200,3691,200,3704,135
4715,200,3690,200,3703,200
4687,200,3688,200,3700,200
4696,200,3686,200,3727,200
4695,200,3702,162,3699,200
4694,136,3703,200,3697,200
4691,200,3705,200,3752,200
4690,200,3701,179,3696,105
4688,151,3706,166,3695,200
4686,200,3707,200,3694,200
3023,200,3708,200,3709,200
3045,200,3709,200,3711,200
3046,200,3711,200,3712,200
2944,109,3712,200,3713,200
2978,200,3713,200,3714,200
2977,200,3714,200,3715,200
2976,120,3715,200,3716,200
2975,127,3716,200,3717,200
2974,200,3717,200,3718,200
2973,200,3718,200,3719,24
2971,200,3719,24,3720,200
2962,200,3297,171,3751,200
2970,82,3700,200,3753,200
2969,200,3695,200,3690,200
2968,200,3736,200,3734,200
2967,200,3759,200,3691,200
2965,108,3735,200,3692,200
2964,200,3734,200,3739,64
2943,200,3731,200,3745,200
2906,200,3742,200,3744,200
2942,200,3730,200,3743,200
2914,170,3729,147,3742,200
2921,75,3728,200,3741,200
2920,200,3727,200,3740,200
2919,200,3726,200,3738,200
2918,200,3725,200,3747,55
2917,200,3741,200,3737,198
2915,200,3743,200,3736,200
2913,200,3685,200,3735,200
2940,200,3752,200,3733,200
2912,64,3758,200,3754,200
2911,71,3721,200,3731,200
2910,200,3757,200,3746,200
2909,155,3756,200,3748,200
2972,200,3754,200,3693,200
2961,200,3753,200,3758,200
2644,200,3751,200,3764,195
2905,146,3744,200,3763,200
2861,200,3750,199,3762,200
2860,200,3749,200,3761,197
2858,200,3748,200,3760,200
2854,101,3747,55,3759,200
2852,200,3746,200,3757,200
2842,200,3745,200,3749,200
2851,98,3724,200,3756,200
2850,200,3723,200,2940,200
2849,200,2929,200,2938,200
2845,200,2926,200,3234,198
2844,48,3221,179,3218,200
2843,200,3204,200,3212,200
2903,83,3217,200,3213,200
2904,200,3177,182,3206,200
2952,200,3179,200,3214,200
2959,200,3200,200,3216,124
2958,200,3201,200,3217,200
2957,200,3203,200,3219,111
2956,136,3205,200,2936,200
2955,56,2925,139,3220,200
2954,200,3206,200,3221,179
2953,200,3199,200,3215,55
2951,200,3207,111,3184,200
2960,200,3209,98,3205,200
2950,200,3210,200,3203,200
2949,200,3212,200,3210,200
2948,93,3151,119,3209,98
2947,200,3157,200,3208,186
2946,95,3156,200,3207,111
2945,116,3155,70,3186,134
2908,200,3154,44,3183,200
2907,200,3153,114,3223,165
2922,200,3152,200,3157,200
2721,200,3150,200,3163,200
2709,200,3159,89,3162,81
2711,92,3149,200,3161,200
2734,200,3148,117,3160,200
2725,200,3147,123,3159,89
2731,39,3146,58,3158,200
2730,130,3145,25,3156,200
2729,200,3144,200,3165,200
2728,143,3158,200,3155,70
2727,104,3160,200,3187,200
2726,66,3213,200,3188,200
2724,200,3214,200,3189,200
2713,200,3215,55,2768,200
2723,65,3194,200,2754,135
2722,53,2760,42,2755,200
2718,200,2761,154,2756,200
2923,173,2762,113,2757,200
